location,date,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,icu_patients_per_million,hosp_patients_per_million,weekly_icu_admissions_per_million,weekly_hosp_admissions_per_million,new_tests_smoothed_per_thousand,new_vaccinations_smoothed_per_million,hospital_beds_per_thousand
Albania,2021-01-28,275.378,2.685,23.775,94.658,,,1.157,0.0,2.89
Albania,2021-01-29,283.185,2.735,23.775,94.658,,,1.179,0.0,2.89
Albania,2021-01-30,288.903,2.934,23.775,94.658,,,1.196,0.0,2.89
Albania,2021-01-31,291.041,3.232,23.775,94.658,,,1.178,0.0,2.89
Albania,2021-02-01,307.302,3.431,23.775,94.658,,,1.23,0.0,2.89
Albania,2021-02-02,310.434,3.282,23.775,94.658,,,1.243,0.0,2.89
Albania,2021-02-03,316.948,3.232,23.775,94.658,,,1.259,4.0,2.89
Albania,2021-02-04,325.153,3.381,23.775,94.658,,,1.264,8.0,2.89
Albania,2021-02-05,334.75,3.729,23.775,94.658,,,1.289,12.0,2.89
Albania,2021-02-06,346.137,3.829,23.775,94.658,,,1.322,16.0,2.89
Albania,2021-02-07,358.469,3.978,23.775,94.658,,,1.253,21.0,2.89
Albania,2021-02-08,362.845,3.928,23.775,94.658,,,1.192,25.0,2.89
Albania,2021-02-09,377.613,4.475,23.775,94.658,,,1.227,29.0,2.89
Albania,2021-02-10,384.376,4.923,23.775,94.658,,,1.239,28.0,2.89
Albania,2021-02-11,387.011,4.923,23.775,94.658,,,1.245,27.0,2.89
Albania,2021-02-12,385.519,4.873,23.775,94.658,,,1.23,27.0,2.89
Albania,2021-02-13,386.613,4.823,23.775,94.658,,,1.203,26.0,2.89
Albania,2021-02-14,384.823,4.724,23.775,94.658,,,1.31,26.0,2.89
Albania,2021-02-15,375.972,4.724,23.775,94.658,,,1.319,25.0,2.89
Albania,2021-02-16,354.192,4.674,23.775,94.658,,,1.187,25.0,2.89
Albania,2021-02-17,350.811,4.823,23.775,94.658,,,1.178,25.0,2.89
Albania,2021-02-18,351.159,4.973,23.775,94.658,,,1.171,88.0,2.89
Albania,2021-02-19,351.756,5.221,23.775,94.658,,,1.164,141.0,2.89
Albania,2021-02-20,351.806,5.47,23.775,94.658,,,1.163,180.0,2.89
Albania,2021-02-21,356.579,5.519,23.775,94.658,,,1.169,218.0,2.89
Albania,2021-02-22,369.707,5.669,23.775,94.658,,,1.236,257.0,2.89
Albania,2021-02-23,380.646,5.669,23.775,94.658,,,1.339,310.0,2.89
Albania,2021-02-24,377.961,5.718,23.775,94.658,,,1.339,363.0,2.89
Albania,2021-02-25,371.696,5.917,23.775,94.658,,,1.327,352.0,2.89
Albania,2021-02-26,363.988,5.967,23.775,94.658,,,1.319,348.0,2.89
Albania,2021-02-27,355.684,6.066,23.775,94.658,,,1.318,357.0,2.89
Albania,2021-02-28,344.148,6.464,23.775,94.658,,,1.307,367.0,2.89
Albania,2021-03-01,330.474,6.713,23.775,94.658,,,1.281,376.0,2.89
Albania,2021-03-02,324.059,6.912,23.775,94.658,,,1.249,357.0,2.89
Albania,2021-03-03,315.606,7.011,23.775,94.658,,,1.212,338.0,2.89
Albania,2021-03-04,308.694,6.962,23.775,94.658,,,1.191,323.0,2.89
Albania,2021-03-05,301.931,7.011,23.775,94.658,,,1.165,312.0,2.89
Albania,2021-03-06,291.539,7.111,23.775,94.658,,,1.133,302.0,2.89
Albania,2021-03-07,284.925,7.111,23.775,94.658,,,1.111,292.0,2.89
Albania,2021-03-08,280.898,6.962,23.775,94.658,,,1.111,281.0,2.89
Albania,2021-03-09,267.82,6.663,23.775,94.658,,,1.103,285.0,2.89
Albania,2021-03-10,256.88,6.464,23.775,94.658,,,1.097,289.0,2.89
Albania,2021-03-11,244.698,6.265,23.775,94.658,,,1.087,298.0,2.89
Albania,2021-03-12,239.775,6.017,23.775,94.658,,,1.096,307.0,2.89
Albania,2021-03-13,235.846,5.569,23.775,94.658,,,1.103,363.0,2.89
Albania,2021-03-14,227.592,5.271,23.775,94.658,,,1.091,418.0,2.89
Albania,2021-03-15,220.631,5.171,23.775,94.658,,,1.105,474.0,2.89
Albania,2021-03-16,212.973,5.37,23.775,94.658,,,1.096,529.0,2.89
Albania,2021-03-17,203.774,5.271,23.775,94.658,,,1.094,584.0,2.89
Albania,2021-03-18,203.177,5.171,23.775,94.658,,,1.09,682.0,2.89
Albania,2021-03-19,193.878,5.171,23.775,94.658,,,1.072,780.0,2.89
Albania,2021-03-20,184.978,5.122,23.775,94.658,,,1.062,831.0,2.89
Albania,2021-03-21,185.276,4.575,23.775,94.658,,,1.08,882.0,2.89
Albania,2021-03-22,175.381,4.227,23.775,94.658,,,1.03,932.0,2.89
Albania,2021-03-23,166.828,3.928,23.775,94.658,,,0.989,1008.0,2.89
Albania,2021-03-24,166.927,3.928,23.775,94.658,,,0.963,1025.0,2.89
Albania,2021-03-25,161.06,3.879,23.775,94.658,,,0.953,1144.0,2.89
Albania,2021-03-26,158.822,3.481,23.775,94.658,,,0.954,1140.0,2.89
Albania,2021-03-27,154.148,3.53,23.775,94.658,,,0.945,1084.0,2.89
Albania,2021-03-28,145.894,3.63,23.775,94.658,,,0.92,1628.0,2.89
Albania,2021-03-29,142.96,3.53,23.775,94.658,,,0.915,2508.0,2.89
Albania,2021-03-30,143.01,3.53,23.775,94.658,,,0.943,3363.0,2.89
Albania,2021-03-31,142.313,3.182,23.775,94.658,,,0.969,4219.0,2.89
Albania,2021-04-01,136.197,2.834,23.775,94.658,,,0.974,4779.0,2.89
Albania,2021-04-02,130.578,2.735,23.775,94.658,,,0.967,5482.0,2.89
Albania,2021-04-03,126.401,2.586,23.775,94.658,,,0.963,6038.0,2.89
Albania,2021-04-04,119.191,2.735,23.775,94.658,,,0.967,5713.0,2.89
Albania,2021-04-05,118.147,2.884,23.775,94.658,,,0.977,5373.0,2.89
Albania,2021-04-06,110.042,2.785,23.775,94.658,,,0.957,5085.0,2.89
Albania,2021-04-07,101.191,2.785,23.775,94.658,,,0.934,4651.0,2.89
Albania,2021-04-08,99.6,2.785,23.775,94.658,,,0.941,4330.0,2.89
Albania,2021-04-09,97.113,2.834,23.775,94.658,,,0.946,3888.0,2.89
Albania,2021-04-10,98.058,2.685,23.775,94.658,,,0.962,3546.0,2.89
Albania,2021-04-11,92.588,2.586,23.775,94.658,,,0.944,3445.0,2.89
Albania,2021-04-12,85.676,2.337,23.775,94.658,,,0.938,3024.0,2.89
Albania,2021-04-13,90.301,2.138,23.775,94.658,,,0.965,2965.0,2.89
Albania,2021-04-14,87.864,1.989,23.775,94.658,,,0.973,3007.0,2.89
Albania,2021-04-15,80.505,1.89,23.775,94.658,,,0.947,3080.0,2.89
Albania,2021-04-16,75.184,1.641,23.775,94.658,,,0.932,3180.0,2.89
Albania,2021-04-17,64.692,1.492,23.775,94.658,,,0.909,3383.0,2.89
Albania,2021-04-18,59.72,1.243,23.775,94.658,,,0.899,3517.0,2.89
Albania,2021-04-19,58.477,1.293,23.775,94.658,,,0.893,3898.0,2.89
Albania,2021-04-20,54.2,1.343,23.775,94.658,,,0.9,3420.0,2.89
Albania,2021-04-21,50.769,1.343,23.775,94.658,,,0.895,3940.0,2.89
Albania,2021-04-22,49.029,1.442,23.775,94.658,,,0.895,3904.0,2.89
Albania,2021-04-23,47.885,1.492,23.775,94.658,,,0.916,3815.0,2.89
Albania,2021-04-24,47.388,1.591,23.775,94.658,,,0.944,3740.0,2.89
Albania,2021-04-25,46.891,1.79,23.775,94.658,,,0.96,3552.0,2.89
Albania,2021-04-26,45.349,1.591,23.775,94.658,,,0.916,3117.0,2.89
Albania,2021-04-27,44.454,1.492,23.775,94.658,,,0.908,3324.0,2.89
Albania,2021-04-28,43.708,1.392,23.775,94.658,,,0.892,3061.0,2.89
Albania,2021-04-29,42.913,1.243,23.775,94.658,,,0.87,3493.0,2.89
Albania,2021-04-30,40.526,1.343,23.775,94.658,,,0.857,4254.0,2.89
Albania,2021-05-01,38.587,1.193,23.775,94.658,,,0.832,4672.0,2.89
Albania,2021-05-02,34.857,0.945,23.775,94.658,,,0.77,5043.0,2.89
Albania,2021-05-03,33.316,0.995,23.775,94.658,,,0.808,5414.0,2.89
Albania,2021-05-04,29.388,0.945,23.775,94.658,,,0.766,5994.0,2.89
Albania,2021-05-05,27.846,0.845,23.775,94.658,,,0.795,6114.0,2.89
Albania,2021-05-06,26.504,0.845,23.775,94.658,,,0.832,5916.0,2.89
Albania,2021-05-07,24.465,0.696,23.775,94.658,,,0.828,5409.0,2.89
Albania,2021-05-08,23.918,0.746,23.775,94.658,,,0.905,5109.0,2.89
Albania,2021-05-09,24.117,0.746,23.775,94.658,,,0.926,4686.0,2.89
Albania,2021-05-10,23.719,0.845,23.775,94.658,,,0.91,4747.0,2.89
Albania,2021-05-11,23.669,0.895,23.775,94.658,,,0.958,4233.0,2.89
Albania,2021-05-12,21.183,0.995,23.775,94.658,,,0.951,3784.0,2.89
Albania,2021-05-13,18.896,0.995,23.775,94.658,,,0.94,3288.0,2.89
Albania,2021-05-14,18.001,0.945,23.775,94.658,,,0.952,3363.0,2.89
Albania,2021-05-15,15.514,0.895,23.775,94.658,,,0.896,3256.0,2.89
Albania,2021-05-16,14.52,0.995,23.775,94.658,,,0.891,3539.0,2.89
Albania,2021-05-17,13.873,0.945,23.775,94.658,,,0.951,3338.0,2.89
Albania,2021-05-18,13.326,0.796,23.775,94.658,,,0.961,3304.0,2.89
Albania,2021-05-19,12.431,0.746,23.775,94.658,,,0.979,3239.0,2.89
Albania,2021-05-20,11.337,0.696,23.775,94.658,,,1.004,3252.0,2.89
Albania,2021-05-21,10.641,0.696,23.775,94.658,,,1.014,2761.0,2.89
Albania,2021-05-22,9.846,0.646,23.775,94.658,,,1.037,2510.0,2.89
Albania,2021-05-23,9.647,0.597,23.775,94.658,,,1.069,2260.0,2.89
Albania,2021-05-24,9.1,0.497,23.775,94.658,,,1.038,2240.0,2.89
Albania,2021-05-25,7.857,0.547,23.775,94.658,,,1.048,2392.0,2.89
Albania,2021-05-26,7.409,0.448,23.775,94.658,,,1.03,2545.0,2.89
Albania,2021-05-27,7.26,0.348,23.775,94.658,,,1.032,2750.0,2.89
Albania,2021-05-28,6.564,0.348,23.775,94.658,,,1.014,2714.0,2.89
Albania,2021-05-29,6.017,0.348,23.775,94.658,,,0.984,2739.0,2.89
Albania,2021-05-30,4.973,0.298,23.775,94.658,,,0.967,2764.0,2.89
Albania,2021-05-31,4.973,0.298,23.775,94.658,,,0.982,2552.0,2.89
Albania,2021-06-01,5.37,0.199,23.775,94.658,,,0.997,2152.0,2.89
Albania,2021-06-02,5.321,0.199,23.775,94.658,,,1.015,1733.0,2.89
Albania,2021-06-03,4.774,0.199,23.775,94.658,,,1.025,1406.0,2.89
Albania,2021-06-04,4.326,0.149,23.775,94.658,,,1.031,1375.0,2.89
Albania,2021-06-05,3.829,0.099,23.775,94.658,,,1.047,1345.0,2.89
Albania,2021-06-06,3.481,0.05,23.775,94.658,,,1.033,1314.0,2.89
Albania,2021-06-07,3.431,0.05,23.775,94.658,,,1.022,1354.0,2.89
Albania,2021-06-08,2.984,0.05,23.775,94.658,,,0.983,1474.0,2.89
Albania,2021-06-09,3.182,0.05,23.775,94.658,,,0.971,1627.0,2.89
Albania,2021-06-10,3.282,0.05,23.775,94.658,,,0.937,1777.0,2.89
Albania,2021-06-11,3.232,0.099,23.775,94.658,,,0.936,1949.0,2.89
Albania,2021-06-12,3.729,0.099,23.775,94.658,,,0.903,1990.0,2.89
Albania,2021-06-13,3.978,0.099,23.775,94.658,,,0.92,1880.0,2.89
Albania,2021-06-14,3.829,0.05,23.775,94.658,,,0.0,1932.0,2.89
Albania,2021-06-15,3.58,0.099,23.775,94.658,,,0.0,1911.0,2.89
Albania,2021-06-16,3.033,0.099,23.775,94.658,,,0.0,1873.0,2.89
Albania,2021-06-17,2.735,0.099,23.775,94.658,,,0.0,1968.0,2.89
Albania,2021-06-18,2.337,0.05,23.775,94.658,,,0.0,1912.0,2.89
Albania,2021-06-19,1.939,0.05,23.775,94.658,,,0.0,1986.0,2.89
Albania,2021-06-20,1.541,0.05,23.775,94.658,,,0.0,2212.0,2.89
Albania,2021-06-21,1.442,0.05,23.775,94.658,,,0.0,2363.0,2.89
Albania,2021-06-22,1.343,0.05,23.775,94.658,,,0.0,2635.0,2.89
Albania,2021-06-23,1.044,0.05,23.775,94.658,,,0.0,2916.0,2.89
Albania,2021-06-24,0.895,0.05,23.775,94.658,,,0.0,2996.0,2.89
Albania,2021-06-25,1.094,0.05,23.775,94.658,,,0.0,2949.0,2.89
Albania,2021-06-26,1.044,0.099,23.775,94.658,,,0.0,2901.0,2.89
Albania,2021-06-27,1.094,0.099,23.775,94.658,,,0.0,2854.0,2.89
Albania,2021-06-28,1.144,0.099,23.775,94.658,,,0.0,2655.0,2.89
Albania,2021-06-29,0.895,0.05,23.775,94.658,,,0.0,2689.0,2.89
Albania,2021-06-30,1.193,0.05,23.775,94.658,,,0.0,2743.0,2.89
Albania,2021-07-01,1.193,0.05,23.775,94.658,,,0.0,2566.0,2.89
Albania,2021-07-02,0.995,0.05,23.775,94.658,,,0.0,2659.0,2.89
Albania,2021-07-03,1.243,0.0,23.775,94.658,,,0.0,2579.0,2.89
Albania,2021-07-04,1.144,0.0,23.775,94.658,,,0.0,2498.0,2.89
Albania,2021-07-05,1.193,0.0,23.775,94.658,,,0.0,2518.0,2.89
Albania,2021-07-06,1.492,0.0,23.775,94.658,,,0.0,2216.0,2.89
Albania,2021-07-07,1.79,0.0,23.775,94.658,,,0.0,1871.0,2.89
Albania,2021-07-08,2.088,0.0,23.775,94.658,,,0.0,1831.0,2.89
Albania,2021-07-09,2.685,0.0,23.775,94.658,,,0.0,1743.0,2.89
Albania,2021-07-10,2.635,0.0,23.775,94.658,,,0.0,1809.0,2.89
Albania,2021-07-11,2.834,0.0,23.775,94.658,,,0.0,1703.0,2.89
Albania,2021-07-12,2.984,0.0,23.775,94.658,,,0.0,1748.0,2.89
Albania,2021-07-13,3.182,0.0,23.775,94.658,,,0.0,1770.0,2.89
Albania,2021-07-14,2.934,0.0,23.775,94.658,,,0.0,1881.0,2.89
Albania,2021-07-15,3.182,0.0,23.775,94.658,,,0.0,2029.0,2.89
Albania,2021-07-16,3.332,0.0,23.775,94.658,,,0.0,2163.0,2.89
Albania,2021-07-17,3.879,0.0,23.775,94.658,,,0.0,2274.0,2.89
Albania,2021-07-18,4.674,0.0,23.775,94.658,,,0.0,2315.0,2.89
Albania,2021-07-19,4.973,0.0,23.775,94.658,,,0.0,2320.0,2.89
Albania,2021-07-20,6.564,0.0,23.775,94.658,,,0.0,2325.0,2.89
Albania,2021-07-21,7.31,0.0,23.775,94.658,,,0.0,2583.0,2.89
Albania,2021-07-22,8.354,0.0,23.775,94.658,,,0.0,2868.0,2.89
Albania,2021-07-23,9.0,0.0,23.775,94.658,,,0.0,2954.0,2.89
Albania,2021-07-24,9.348,0.0,23.775,94.658,,,0.0,3082.0,2.89
Albania,2021-07-25,9.398,0.0,23.775,94.658,,,0.0,3451.0,2.89
Albania,2021-07-26,9.647,0.0,23.775,94.658,,,0.0,3636.0,2.89
Albania,2021-07-27,9.05,0.0,23.775,94.658,,,0.0,3821.0,2.89
Albania,2021-07-28,9.398,0.05,23.775,94.658,,,0.0,3683.0,2.89
Albania,2021-07-29,10.044,0.05,23.775,94.658,,,0.0,3480.0,2.89
Albania,2021-07-30,10.343,0.05,23.775,94.658,,,0.0,3550.0,2.89
Albania,2021-07-31,11.337,0.05,23.775,94.658,,,0.0,3472.0,2.89
Albania,2021-08-01,12.232,0.05,23.775,94.658,,,0.0,3198.0,2.89
Albania,2021-08-02,12.68,0.05,23.775,94.658,,,0.0,3170.0,2.89
Albania,2021-08-03,14.371,0.05,23.775,94.658,,,0.0,3101.0,2.89
Albania,2021-08-04,17.802,0.0,23.775,94.658,,,0.0,2978.0,2.89
Albania,2021-08-05,22.028,0.0,23.775,94.658,,,0.0,2897.0,2.89
Albania,2021-08-06,27.597,0.05,23.775,94.658,,,0.0,2710.0,2.89
Albania,2021-08-07,32.272,0.099,23.775,94.658,,,0.0,2671.0,2.89
Albania,2021-08-08,39.333,0.099,23.775,94.658,,,0.0,2828.0,2.89
Albania,2021-08-09,41.521,0.149,23.775,94.658,,,0.0,2851.0,2.89
Albania,2021-08-10,49.228,0.149,23.775,94.658,,,0.0,2914.0,2.89
Albania,2021-08-11,58.527,0.149,23.775,94.658,,,0.0,3021.0,2.89
Albania,2021-08-12,65.588,0.149,23.775,94.658,,,0.0,3085.0,2.89
Albania,2021-08-13,77.024,0.149,23.775,94.658,,,0.0,3215.0,2.89
Albania,2021-08-14,90.5,0.199,23.775,94.658,,,0.0,3130.0,2.89
Albania,2021-08-15,101.191,0.249,23.775,94.658,,,0.0,3045.0,2.89
Albania,2021-08-16,107.705,0.298,23.775,94.658,,,0.0,3016.0,2.89
Albania,2021-08-17,119.191,0.398,23.775,94.658,,,0.0,2989.0,2.89
Albania,2021-08-18,128.689,0.547,23.775,94.658,,,0.0,2940.0,2.89
Albania,2021-08-19,141.021,0.646,23.775,94.658,,,0.0,2891.0,2.89
Albania,2021-08-20,148.778,0.696,23.775,94.658,,,0.0,2774.0,2.89
Albania,2021-08-21,161.11,0.696,23.775,94.658,,,0.0,2872.0,2.89
Albania,2021-08-22,167.922,0.696,23.775,94.658,,,0.0,2763.0,2.89
Albania,2021-08-23,177.718,0.597,23.775,94.658,,,0.0,2783.0,2.89
Albania,2021-08-24,195.072,0.597,23.775,94.658,,,0.0,2787.0,2.89
Albania,2021-08-25,213.321,0.597,23.775,94.658,,,0.0,2803.0,2.89
Albania,2021-08-26,231.52,0.646,23.775,94.658,,,0.0,2868.0,2.89
Albania,2021-08-27,250.714,0.597,23.775,94.658,,,0.0,3092.0,2.89
Albania,2021-08-28,262.996,0.646,23.775,94.658,,,0.0,3134.0,2.89
Albania,2021-08-29,274.632,0.696,23.775,94.658,,,0.0,3381.0,2.89
Albania,2021-08-30,279.058,0.845,23.775,94.658,,,0.0,3547.0,2.89
Albania,2021-08-31,291.688,0.895,23.775,94.658,,,0.0,3776.0,2.89
Albania,2021-09-01,298.55,0.895,23.775,94.658,,,0.0,3958.0,2.89
Albania,2021-09-02,296.81,0.945,23.775,94.658,,,0.0,4177.0,2.89
Albania,2021-09-03,295.517,1.044,23.775,94.658,,,0.0,4065.0,2.89
Albania,2021-09-04,299.445,1.094,23.775,94.658,,,0.0,4137.0,2.89
Albania,2021-09-05,305.81,1.144,23.775,94.658,,,0.0,4209.0,2.89
Albania,2021-09-06,306.605,1.193,23.775,94.658,,,0.0,4037.0,2.89
Albania,2021-09-07,290.992,1.243,23.775,94.658,,,0.0,4043.0,2.89
Albania,2021-09-08,295.815,1.343,23.775,94.658,,,0.0,4080.0,2.89
Albania,2021-09-09,303.025,1.293,23.775,94.658,,,0.0,3953.0,2.89
Albania,2021-09-10,307.103,1.343,23.775,94.658,,,0.0,3970.0,2.89
Albania,2021-09-11,301.384,1.343,23.775,94.658,,,0.0,3910.0,2.89
Albania,2021-09-12,299.793,1.392,23.775,94.658,,,0.0,3588.0,2.89
Albania,2021-09-13,295.218,1.442,23.775,94.658,,,0.0,3527.0,2.89
Albania,2021-09-14,307.898,1.492,23.775,94.658,,,0.0,3206.0,2.89
Albania,2021-09-15,303.572,1.442,23.775,94.658,,,0.0,2900.0,2.89
Albania,2021-09-16,300.788,1.591,23.775,94.658,,,0.0,2665.0,2.89
Albania,2021-09-17,299.893,1.691,23.775,94.658,,,0.0,2519.0,2.89
Albania,2021-09-18,298.898,1.74,23.775,94.658,,,0.0,2330.0,2.89
Albania,2021-09-19,294.721,1.84,23.775,94.658,,,0.0,2403.0,2.89
Albania,2021-09-20,296.76,1.939,23.775,94.658,,,0.0,2359.0,2.89
Albania,2021-09-21,290.644,2.039,23.775,94.658,,,0.0,2361.0,2.89
Albania,2021-09-22,282.091,2.188,23.775,94.658,,,0.0,2409.0,2.89
Albania,2021-09-23,273.439,2.287,23.775,94.658,,,0.0,2519.0,2.89
Albania,2021-09-24,266.825,2.486,23.775,94.658,,,0.0,2651.0,2.89
Albania,2021-09-25,257.626,2.735,23.775,94.658,,,0.0,2769.0,2.89
Albania,2021-09-26,245.642,2.984,23.775,94.658,,,0.0,2887.0,2.89
Albania,2021-09-27,237.885,3.282,23.775,94.658,,,0.0,2861.0,2.89
Albania,2021-09-28,224.062,3.68,23.775,94.658,,,0.0,2904.0,2.89
Albania,2021-09-29,217.1,4.177,23.775,94.658,,,0.0,2907.0,2.89
Albania,2021-09-30,212.177,4.426,23.775,94.658,,,0.0,2871.0,2.89
Albania,2021-10-01,203.277,4.276,23.775,94.658,,,0.0,2762.0,2.89
Albania,2021-10-02,197.558,4.028,23.775,94.658,,,0.0,2749.0,2.89
Albania,2021-10-03,193.978,3.63,23.775,94.658,,,0.0,2607.0,2.89
Albania,2021-10-04,179.309,2.984,23.775,94.658,,,0.0,2465.0,2.89
Albania,2021-10-05,190.746,2.834,23.775,94.658,,,0.0,2364.0,2.89
Albania,2021-10-06,185.375,2.437,23.775,94.658,,,0.0,2265.0,2.89
Albania,2021-10-07,178.613,2.387,23.775,94.658,,,0.0,2119.0,2.89
Albania,2021-10-08,168.568,2.387,23.775,94.658,,,0.0,2013.0,2.89
Albania,2021-10-09,164.889,2.437,23.775,94.658,,,0.0,1955.0,2.89
Albania,2021-10-10,157.828,2.735,23.775,94.658,,,0.0,1949.0,2.89
Albania,2021-10-11,167.524,3.182,23.775,94.658,,,0.0,1944.0,2.89
Albania,2021-10-12,151.463,2.884,23.775,94.658,,,0.0,1934.0,2.89
Albania,2021-10-13,148.28,2.685,23.775,94.658,,,0.0,1914.0,2.89
Albania,2021-10-14,146.391,2.536,23.775,94.658,,,0.0,1873.0,2.89
Albania,2021-10-15,146.192,2.685,23.775,94.658,,,0.0,1846.0,2.89
Albania,2021-10-16,143.855,2.536,23.775,94.658,,,0.0,1812.0,2.89
Albania,2021-10-17,149.325,2.586,23.775,94.658,,,0.0,1854.0,2.89
Albania,2021-10-18,150.419,2.586,23.775,94.658,,,0.0,1933.0,2.89
Albania,2021-10-19,156.137,2.884,23.775,94.658,,,0.0,1899.0,2.89
Albania,2021-10-20,163.646,3.033,23.775,94.658,,,0.0,1891.0,2.89
Albania,2021-10-21,167.176,2.884,23.775,94.658,,,0.0,1924.0,2.89
Albania,2021-10-22,174.784,2.785,23.775,94.658,,,0.0,1950.0,2.89
Albania,2021-10-23,184.779,2.984,23.775,94.658,,,0.0,1896.0,2.89
Albania,2021-10-24,185.226,2.685,23.775,94.658,,,0.0,1842.0,2.89
Albania,2021-10-25,187.563,2.536,23.775,94.658,,,0.0,1826.0,2.89
Albania,2021-10-26,189.254,2.337,23.775,94.658,,,0.0,1819.0,2.89
Albania,2021-10-27,189.9,2.188,23.775,94.658,,,0.0,1811.0,2.89
Albania,2021-10-28,191.144,2.337,23.775,94.658,,,0.0,1806.0,2.89
Albania,2021-10-29,184.828,2.287,23.775,94.658,,,0.0,1784.0,2.89
Albania,2021-10-30,180.751,2.287,23.775,94.658,,,0.0,1719.0,2.89
Albania,2021-10-31,179.21,2.486,23.775,94.658,,,0.0,1655.0,2.89
Albania,2021-11-01,175.878,2.536,23.775,94.658,,,0.0,1515.0,2.89
Albania,2021-11-02,179.607,2.437,23.775,94.658,,,0.0,1642.0,2.89
Albania,2021-11-03,174.585,2.337,23.775,94.658,,,0.0,1768.0,2.89
Albania,2021-11-04,173.541,2.088,23.775,94.658,,,0.0,1789.0,2.89
Albania,2021-11-05,181.696,1.939,23.775,94.658,,,0.0,1831.0,2.89
Albania,2021-11-06,154.496,1.591,23.775,94.658,,,0.0,1998.0,2.89
Albania,2021-11-07,190.199,1.541,23.775,94.658,,,0.0,1987.0,2.89
Albania,2021-11-08,191.84,1.74,23.775,94.658,,,0.0,2257.0,2.89
Albania,2021-11-09,194.077,1.641,23.775,94.658,,,0.0,2244.0,2.89
Albania,2021-11-10,199.995,1.74,23.775,94.658,,,0.0,2256.0,2.89
Albania,2021-11-11,202.73,1.691,23.775,94.658,,,0.0,2367.0,2.89
Albania,2021-11-12,199.845,1.74,23.775,94.658,,,0.0,2397.0,2.89
Albania,2021-11-13,229.034,1.89,23.775,94.658,,,0.0,2427.0,2.89
Albania,2021-11-14,196.414,1.74,23.775,94.658,,,0.0,2633.0,2.89
Albania,2021-11-15,194.624,1.541,23.775,94.658,,,0.0,2649.0,2.89
Albania,2021-11-16,185.525,1.691,23.775,94.658,,,0.0,2665.0,2.89
Albania,2021-11-17,181.845,1.939,23.775,94.658,,,0.0,2665.0,2.89
Albania,2021-11-18,178.066,2.188,23.775,94.658,,,0.0,2662.0,2.89
Albania,2021-11-19,174.535,2.287,23.775,94.658,,,0.0,2607.0,2.89
Albania,2021-11-20,168.469,2.437,23.775,94.658,,,0.0,2553.0,2.89
Albania,2021-11-21,144.849,2.238,23.775,94.658,,,0.0,2498.0,2.89
Albania,2021-11-22,166.182,2.586,23.775,94.658,,,0.0,2482.0,2.89
Albania,2021-11-23,164.64,2.437,23.775,94.658,,,0.0,2467.0,2.89
Albania,2021-11-24,164.292,2.437,23.775,94.658,,,0.0,2442.0,2.89
Albania,2021-11-25,162.651,2.287,23.775,94.658,,,0.0,2387.0,2.89
Albania,2021-11-26,159.568,2.387,23.775,94.658,,,0.0,2363.0,2.89
Albania,2021-11-27,156.585,2.486,23.775,94.658,,,0.0,2339.0,2.89
Albania,2021-11-28,177.37,2.685,23.775,94.658,,,0.0,2315.0,2.89
Albania,2021-11-29,156.087,2.138,23.775,94.658,,,0.0,2015.0,2.89
Albania,2021-11-30,138.137,2.138,23.775,94.658,,,0.0,1714.0,2.89
Albania,2021-12-01,119.191,1.89,23.775,94.658,,,0.0,1846.0,2.89
Albania,2021-12-02,116.705,1.79,23.775,94.658,,,0.0,1963.0,2.89
Albania,2021-12-03,115.014,1.541,23.775,94.658,,,0.0,2183.0,2.89
Albania,2021-12-04,112.628,1.193,23.775,94.658,,,0.0,2209.0,2.89
Albania,2021-12-05,108.152,1.044,23.775,94.658,,,0.0,2236.0,2.89
Albania,2021-12-06,107.009,1.144,23.775,94.658,,,0.0,2590.0,2.89
Albania,2021-12-07,116.854,1.293,23.775,94.658,,,0.0,2991.0,2.89
Albania,2021-12-08,122.722,1.243,23.775,94.658,,,0.0,2706.0,2.89
Albania,2021-12-09,110.589,1.193,23.775,94.658,,,0.0,2607.0,2.89
Albania,2021-12-10,107.904,1.094,23.775,94.658,,,0.0,2509.0,2.89
Albania,2021-12-11,105.517,1.144,23.775,94.658,,,0.0,2604.0,2.89
Albania,2021-12-12,102.285,1.193,23.775,94.658,,,0.0,2699.0,2.89
Albania,2021-12-13,100.594,1.243,23.775,94.658,,,0.0,2736.0,2.89
Albania,2021-12-14,99.749,1.094,23.775,94.658,,,0.0,2745.0,2.89
Albania,2021-12-15,98.754,1.293,23.775,94.658,,,0.0,2986.0,2.89
Albania,2021-12-16,102.682,1.392,23.775,94.658,,,0.0,3024.0,2.89
Albania,2021-12-17,99.898,1.392,23.775,94.658,,,0.0,3062.0,2.89
Albania,2021-12-18,100.693,1.442,23.775,94.658,,,0.0,3100.0,2.89
Albania,2021-12-19,98.953,1.591,23.775,94.658,,,0.0,3052.0,2.89
Albania,2021-12-20,98.058,1.591,23.775,94.658,,,0.0,2881.0,2.89
Albania,2021-12-21,98.058,1.691,23.775,94.658,,,0.0,2691.0,2.89
Albania,2021-12-22,98.903,1.392,23.775,94.658,,,0.0,2591.0,2.89
Albania,2021-12-23,99.798,1.243,23.775,94.658,,,0.0,2572.0,2.89
Albania,2021-12-24,99.301,1.442,23.775,94.658,,,0.0,2464.0,2.89
